LA070789-0040,-1,-1,-1,-1,-1,-1,-1,927,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT921-6887,-1,-1,-1,-1,-1,-1,-1,-1,-1,627,492,565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-14180,-1,904,-1,973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,426,426,603,576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,721,729,774,789,758,718,454,957
LA011489-0071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,835,835,-1,-1,-1,-1,-1,696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT934-3353,690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,745,745,-1,-1,-1,-1,-1,573,-1,926
FT921-7132,-1,-1,-1,-1,-1,-1,-1,-1,793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT923-13689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599
FR940429-0-00149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA101190-0052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,882,972,-1,-1,-1,-1,-1,-1,248,162,162,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-32368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA101190-0056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA120589-0037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,419,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA102190-0073,204,530,388,71,61,65,258,-1,72,772,606,510,274,274,274,-1,-1,384,384,518,501,345,345,294,293,-1,479,440,134,928,-1,174,405,405,354,370,335,338,293,135,269,151
FBIS3-12229,-1,635,-1,847,753,834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,245,245,255,221,-1,-1,-1,-1,-1,-1,979,-1,-1,-1,-1,-1,-1,-1,-1,428,715
FBIS4-60107,410,270,197,285,429,299,21,178,14,-1,-1,-1,189,189,189,23,26,348,348,92,417,335,335,356,312,-1,-1,-1,504,-1,-1,446,-1,-1,185,186,130,110,154,-1,387,531
FBIS4-60106,106,111,478,42,83,38,12,105,145,87,107,76,54,54,54,80,37,18,18,13,12,111,111,203,140,235,37,55,55,92,-1,26,36,36,59,61,52,47,31,242,146,92
FBIS3-12227,-1,839,-1,376,414,415,-1,-1,-1,575,447,159,981,981,981,-1,-1,168,168,244,178,990,990,-1,-1,-1,784,944,-1,-1,-1,392,-1,-1,344,353,367,372,403,121,143,317
LA080589-0090,-1,367,-1,-1,-1,-1,492,275,-1,292,217,-1,382,382,382,-1,-1,-1,-1,834,-1,-1,-1,-1,-1,-1,449,463,-1,846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-14982,-1,-1,466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA112589-0065,804,227,-1,26,16,15,364,534,-1,424,948,154,284,284,284,42,84,51,51,35,41,16,16,15,16,432,256,132,11,32,435,14,14,14,7,7,7,7,8,109,253,15
FT944-18715,-1,611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,982,-1,-1,-1,-1,-1,776,658,971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,370,619
LA111590-0230,875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-67158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,862
LA011390-0064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT944-907,-1,129,73,-1,-1,-1,-1,-1,647,-1,906,-1,-1,-1,-1,-1,-1,-1,-1,887,-1,-1,-1,-1,-1,229,311,892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,443,708
FBIS4-67157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,788
LA093089-0067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,860,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT932-6786,-1,-1,-1,934,824,893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,735,735,-1,735,471,471,470,417,-1,-1,-1,-1,-1,-1,-1,-1,-1,478,466,409,416,348,-1,743,707
FBIS3-12598,-1,-1,-1,319,291,300,867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,811,811,-1,-1,912,650,748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,694,-1
LA100589-0027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT943-9655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,965,-1,-1
FT943-9651,-1,-1,-1,-1,-1,-1,-1,-1,-1,512,397,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,810,888,-1,-1,-1,-1,-1,-1,-1,907,907,-1,-1,-1,-1,-1,-1,-1,-1
FT941-17174,-1,902,-1,940,892,875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,307,307,437,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,654,667,707,724,848,320,408,449
LA122990-0054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,821,900,-1,-1,-1,-1,-1,364,288,278,278,-1,-1,-1,-1,-1,-1,-1,-1
LA011190-0113,-1,934,-1,-1,-1,-1,-1,-1,-1,119,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA101889-0143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,837,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA122390-0123,-1,-1,-1,-1,-1,-1,832,775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,519,519,316,394,-1,705,618,-1,-1,-1,-1,-1,-1,-1,-1,825,813,928,-1,-1,-1
FT941-16176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188,188,188,-1,-1,696,696,612,743,-1,-1,-1,-1,-1,-1,907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA082590-0098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA100889-0148,-1,-1,-1,778,490,505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,549,549,582,486,-1,-1,-1,160,-1,-1,810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA111489-0062,448,-1,-1,309,378,458,276,982,704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,458,375,519,501,581,-1,-1,-1
FT931-5545,24,55,62,409,380,351,282,393,95,545,425,530,232,232,232,-1,-1,209,209,200,186,194,194,147,157,824,393,119,-1,-1,-1,152,76,76,57,60,71,75,107,172,46,127
LA061390-0083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,916,-1,-1,-1,-1,-1,-1,816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-34372,-1,-1,-1,-1,-1,-1,-1,-1,-1,886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-34373,420,-1,-1,-1,973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,518,685,-1,-1,-1,389,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,880,-1
LA092989-0116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FR941013-1-00101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,594,-1,-1
LA051590-0025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT933-3689,-1,-1,-1,-1,-1,-1,977,730,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT922-12036,-1,-1,-1,-1,-1,-1,853,704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,935,843,605,893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-12807,982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT922-15511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,835,925,-1,-1,-1,-1,-1,-1,326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-21761,-1,-1,-1,-1,-1,-1,-1,-1,981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA071990-0251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT941-6924,-1,780,-1,263,573,471,148,921,-1,-1,-1,-1,273,273,273,-1,-1,91,91,84,90,579,579,-1,-1,179,188,189,-1,-1,-1,-1,-1,-1,385,380,392,409,327,-1,379,786
FT943-13930,-1,-1,-1,-1,-1,923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,527,693,-1,-1,-1,-1,-1,-1,-1,-1,-1,417,420,321,306,315,-1,-1,-1
FBIS3-7809,663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,910,-1
LA082190-0101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA123089-0061,-1,-1,700,-1,-1,-1,728,507,252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA032789-0097,-1,-1,230,-1,-1,-1,-1,-1,650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-57695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,871,888,764,723,695,-1,-1,-1
FBIS4-57693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,895,-1
FBIS4-57160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,848
LA122189-0106,-1,458,-1,-1,-1,-1,425,580,-1,-1,-1,-1,575,575,575,-1,152,878,878,788,684,499,499,625,464,-1,608,540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,966,-1,614
LA070989-0212,-1,805,-1,328,357,283,549,-1,-1,-1,-1,-1,690,690,690,89,45,290,290,304,278,659,659,-1,-1,-1,-1,-1,49,170,-1,-1,-1,-1,389,406,462,470,354,-1,-1,426
LA112890-0126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,379,121,873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA112890-0120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FR941219-2-00161,997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA050889-0090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-37883,344,670,499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,477,477,631,390,786,786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,755,762,836,858,818,690,504,743
LA120689-0057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,946,249,-1,449,449,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-1647,234,420,183,646,-1,-1,414,-1,137,-1,-1,-1,655,655,655,-1,-1,634,634,487,465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,831,805,817,836,635,-1,378,615
FBIS4-1640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA030289-0197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA030289-0192,-1,-1,-1,-1,-1,-1,-1,846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,761,777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA032489-0040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA030690-0001,-1,-1,-1,-1,-1,-1,-1,-1,826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA060589-0016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT933-468,-1,-1,-1,-1,-1,-1,-1,876,-1,-1,-1,-1,920,920,920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-67794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-23116,366,-1,760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,765,765,-1,768,982,982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,432,441,535,545,683,-1,673,596
LA020989-0079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,380,-1,-1,-1,753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA020989-0070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA020989-0073,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,227,778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,387,-1,-1,-1,209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA052589-0159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,969,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA021590-0074,565,-1,883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,946,975,660,-1,-1,-1
FBIS3-21178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT942-7138,824,-1,-1,-1,-1,-1,-1,-1,611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,929,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,723,839
FT932-17189,-1,-1,995,979,-1,-1,-1,-1,425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA121590-0055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA112089-0059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA101990-0183,-1,-1,-1,-1,-1,-1,-1,-1,-1,675,531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA072789-0165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,641,533,317,317,-1,-1,-1,-1,-1,-1,-1,-1
LA072789-0167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,873,758,758,-1,-1,-1,-1,-1,-1,-1,-1
FT944-12662,-1,882,-1,-1,-1,-1,-1,634,-1,-1,-1,-1,909,909,909,121,-1,-1,-1,914,-1,-1,-1,-1,-1,630,612,563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA110690-0179,379,531,649,569,585,576,-1,-1,-1,855,677,793,513,513,513,-1,-1,197,197,315,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,864,878,941,965,902,248,388,254
LA062289-0042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,560,560,-1,-1,-1,-1,-1,329,-1,-1,-1,-1,-1,-1,-1,-1,-1,991,-1,-1,-1
LA062289-0043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA072789-0169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,629,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA030890-0188,-1,456,-1,-1,-1,-1,248,103,-1,-1,951,-1,49,49,49,-1,-1,827,827,594,798,252,252,-1,716,-1,938,848,800,233,55,466,288,288,-1,-1,-1,-1,-1,-1,-1,-1
LA062289-0044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA020390-0036,-1,-1,-1,936,880,848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-34572,-1,417,-1,66,96,122,75,474,-1,-1,-1,-1,229,229,229,-1,111,215,215,210,199,108,108,104,100,-1,547,445,255,998,-1,131,203,203,69,69,83,94,74,292,50,136
LA012789-0053,-1,-1,-1,-1,-1,-1,428,206,-1,-1,-1,-1,821,821,821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,883,271,252,-1,980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-12201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,985,985,-1,930,-1,-1,-1,-1,860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,888,483,706
LA061690-0138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,872,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,739,739,805,678,-1,-1,-1,-1,894,719,-1,746,746,-1,-1,-1,-1,-1,-1,-1,-1
LA080989-0081,323,684,506,136,89,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,436,436,530,312,62,62,137,95,-1,-1,-1,157,-1,-1,115,412,412,63,66,27,30,20,381,785,183
LA022490-0158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,-1,880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA050490-0098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,671,256,-1,622,622,-1,-1,-1,-1,-1,-1,-1,-1
LA022490-0150,-1,-1,-1,-1,-1,-1,-1,-1,-1,847,666,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,877,877,-1,-1,-1,-1,-1,-1,-1,-1
