FT941-5242,496,665,646,659,487,442,297,299,444,446,300,507,291,291,291,-1,-1,282,282,453,417,333,333,561,378,267,292,179,358,529,208,485,397,397,690,697,942,985,766,279,623,311
FT942-15631,-1,822,802,-1,-1,-1,-1,-1,-1,811,-1,930,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,953,369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT943-3000,-1,-1,-1,-1,-1,-1,855,745,-1,-1,920,-1,894,894,894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,855,556,569,789,387,734,780,780,-1,-1,-1,-1,-1,923,-1,885
FT924-11327,829,698,457,-1,747,932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,774,904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT932-3732,-1,-1,-1,-1,-1,-1,49,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT934-2666,835,-1,-1,795,617,592,239,245,340,990,767,-1,503,503,503,200,184,618,618,702,685,860,860,-1,-1,432,89,130,241,453,143,324,377,377,849,861,-1,-1,788,786,-1,441
LA010290-0103,-1,833,814,564,495,361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,667,667,320,497,-1,642,-1,-1,983,-1,800,804,804,-1,-1,-1,-1,-1,777,599,-1
FT933-12135,694,391,380,904,882,704,630,550,815,158,105,113,285,285,285,28,35,198,198,422,405,786,786,565,585,480,80,151,821,709,630,928,753,753,579,580,903,923,-1,562,425,812
FT944-6364,707,-1,-1,101,285,575,-1,-1,-1,889,-1,909,823,823,823,-1,-1,681,681,280,275,523,523,-1,-1,419,-1,-1,431,368,670,509,603,603,-1,-1,820,752,782,-1,-1,655
FT922-867,782,454,438,-1,-1,-1,-1,-1,-1,361,237,282,704,704,704,-1,-1,548,548,664,663,588,588,794,635,-1,624,-1,-1,-1,-1,-1,951,951,-1,-1,-1,-1,-1,670,499,-1
FT933-9122,803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,987,-1,352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,840
FT924-8700,822,476,458,-1,-1,934,-1,-1,-1,-1,941,991,-1,-1,-1,-1,-1,-1,-1,-1,-1,404,404,237,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,433,428,280,282,238,763,581,-1
FT934-5718,-1,911,890,281,117,69,226,264,409,756,584,665,343,343,343,-1,-1,604,604,669,669,696,696,273,496,755,738,381,747,779,249,585,552,552,767,789,633,680,902,702,875,916
FT934-5719,926,559,536,751,661,459,227,236,359,279,183,231,180,180,180,51,61,177,177,372,358,770,770,564,583,159,273,142,303,334,95,457,403,403,406,410,451,426,351,592,523,706
FT922-2827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,664,610,611,-1,-1,-1
FT934-5717,-1,-1,-1,807,811,880,-1,-1,-1,-1,-1,-1,977,977,977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,942,633,870,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT934-5715,-1,-1,-1,921,640,625,293,315,431,-1,-1,-1,473,473,473,-1,-1,816,816,879,643,909,909,-1,-1,-1,-1,-1,401,673,209,317,381,381,-1,-1,-1,-1,921,-1,-1,719
FT934-5488,-1,925,905,-1,-1,-1,-1,917,-1,-1,782,854,825,825,825,219,231,781,781,975,840,-1,-1,-1,-1,691,902,769,-1,-1,962,-1,-1,-1,-1,-1,-1,-1,-1,-1,991,-1
FT921-13469,465,504,486,759,632,538,766,-1,527,380,249,361,333,333,333,-1,-1,278,278,435,415,-1,-1,846,934,-1,613,546,-1,-1,817,924,775,775,-1,-1,-1,-1,-1,404,536,395
FT932-1954,607,-1,-1,-1,-1,-1,985,643,655,-1,-1,-1,901,901,901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,349
FBIS3-47129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT911-653,-1,-1,-1,519,415,321,-1,-1,-1,-1,970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,873,873,896,789,-1,-1,-1,873,858,711,913,939,939,958,965,797,829,688,-1,-1,-1
FBIS4-7394,-1,-1,-1,-1,-1,-1,-1,-1,-1,316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT934-5486,-1,-1,-1,643,975,-1,555,603,678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT934-5487,-1,-1,-1,-1,820,774,556,516,722,-1,-1,-1,873,873,873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,497,993,948,948,-1,-1,-1,-1,-1,-1,-1,-1
FT934-5485,-1,-1,-1,782,581,588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,998,998,-1,-1,-1,-1,-1,862,-1,651,672,829,829,-1,-1,953,927,-1,-1,-1,-1
FT924-9385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,888
FT931-6419,464,-1,-1,-1,-1,-1,-1,736,637,-1,-1,-1,-1,-1,-1,-1,-1,922,922,924,724,-1,-1,-1,-1,-1,-1,-1,900,722,-1,-1,-1,-1,131,122,207,183,120,311,-1,371
FT923-1786,583,333,324,420,348,217,754,-1,508,142,90,315,146,146,146,-1,-1,127,127,390,373,468,468,219,362,-1,831,-1,574,555,424,270,251,251,535,544,365,392,237,405,272,628
FT921-4887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,869,869,-1,-1,-1,-1,-1,992,-1,898,850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT944-5725,-1,622,604,946,718,749,498,474,841,194,306,380,831,831,831,130,125,291,291,462,435,928,928,-1,-1,727,213,230,451,526,863,719,563,563,836,782,906,867,903,825,726,938
FT944-5727,358,418,402,655,517,440,264,232,468,210,142,159,213,213,213,-1,-1,116,116,331,319,533,533,853,642,510,131,42,167,144,270,448,341,341,374,371,351,322,527,568,511,697
FT931-11776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-65663,-1,-1,970,610,547,403,-1,-1,872,-1,778,871,163,163,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,682,867,988,622,563,645,645,950,960,830,815,-1,941,419,911
LA050190-0156,701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,-1,157
FT921-5914,159,453,437,243,360,411,473,-1,306,172,218,203,156,156,156,-1,-1,137,137,167,169,182,182,546,267,343,621,298,198,226,194,178,136,136,517,530,546,578,470,70,122,97
FT944-12145,-1,530,-1,163,625,478,690,616,-1,-1,790,863,886,886,886,-1,-1,608,608,457,492,790,790,412,554,594,701,481,919,624,-1,530,619,619,194,196,266,259,669,-1,-1,876
FT934-15183,-1,693,676,-1,-1,-1,-1,-1,-1,832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT924-3841,182,331,305,632,789,882,973,618,372,978,-1,-1,833,833,833,-1,-1,708,708,378,380,408,408,793,613,599,986,778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407,691,236
FT934-15859,856,496,478,-1,-1,-1,-1,-1,-1,-1,827,848,-1,-1,-1,-1,-1,-1,-1,-1,-1,731,731,473,553,890,341,-1,-1,-1,-1,-1,-1,-1,961,954,-1,-1,840,864,668,-1
FT934-15851,40,189,667,14,33,261,510,470,682,14,278,5,207,207,207,144,141,3,3,3,3,8,8,64,26,0,259,157,14,10,778,36,32,32,35,35,25,28,28,9,10,22
FT932-8620,-1,-1,-1,143,251,330,62,120,154,882,-1,853,83,83,83,-1,-1,806,806,620,615,65,65,220,104,368,810,607,562,254,-1,632,512,512,261,221,225,246,198,871,725,362
FT933-3478,462,537,513,256,83,77,126,176,257,384,250,278,114,114,114,64,71,122,122,152,134,509,509,379,422,285,379,139,43,148,35,74,72,72,275,280,187,201,211,304,574,308
FT933-12404,590,675,656,364,222,180,97,137,202,737,571,708,127,127,127,102,112,486,486,564,562,147,147,131,107,409,65,69,81,164,77,156,156,156,389,402,242,266,173,465,768,336
FT941-17485,-1,-1,-1,660,430,453,682,608,888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,491,695,470,460,616,616,-1,-1,-1,996,794,-1,-1,830
FBIS3-60905,623,350,337,742,594,533,-1,-1,-1,553,395,105,337,337,337,-1,-1,-1,-1,-1,-1,673,673,353,514,-1,795,-1,-1,-1,-1,765,691,691,712,710,780,778,-1,727,569,-1
FBIS3-60906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,961,961,961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT932-16466,-1,-1,-1,-1,-1,-1,-1,965,-1,-1,-1,-1,872,872,872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT942-11286,-1,-1,-1,874,604,684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,887,951,-1,-1,892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT942-7316,317,613,591,107,108,101,301,306,446,349,379,444,219,219,219,-1,-1,233,233,301,342,216,216,262,194,287,522,260,107,101,350,143,199,199,174,177,152,145,98,293,344,238
FT944-4520,699,297,736,146,46,30,261,260,397,459,482,543,187,187,187,172,180,485,485,312,337,197,197,136,134,526,133,67,82,79,398,591,479,479,79,80,76,64,64,793,912,475
FT931-5876,-1,-1,-1,-1,-1,-1,-1,-1,-1,847,653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,705,719,907,876,-1,833,-1,-1
FBIS4-22141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,987,-1,-1
FT922-1685,-1,-1,-1,-1,-1,-1,-1,-1,-1,993,766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT933-14925,-1,-1,-1,-1,-1,-1,974,583,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT943-3954,-1,777,758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,969,987,952,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT943-17042,-1,672,652,572,500,365,819,723,-1,490,339,395,762,762,762,-1,-1,600,600,772,776,859,859,460,584,746,261,429,584,501,125,602,611,611,498,503,452,469,358,770,680,-1
FT931-8047,-1,-1,-1,-1,-1,-1,553,521,852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,519,528,507,531,414,-1,-1,-1
FT944-186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231,-1,999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS4-19229,-1,662,643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT942-13461,843,899,879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,946,-1
FT931-1716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT944-5775,-1,-1,-1,173,163,175,332,340,477,-1,-1,-1,498,498,498,-1,-1,615,615,681,679,821,821,302,538,-1,367,377,379,351,541,411,501,501,380,387,492,401,482,-1,-1,884
FT941-10460,868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT921-9908,283,560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,969,969,840,847,-1,-1,-1,-1,789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,869,-1,260
FT932-11988,22,14,9,-1,-1,895,935,544,558,129,165,131,570,570,570,56,69,362,362,65,67,122,122,97,80,292,16,378,888,523,530,-1,945,945,568,505,517,533,771,31,43,170
FT932-4252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT911-3109,197,906,885,59,26,67,84,689,75,-1,-1,996,105,105,105,-1,-1,416,416,526,517,43,43,56,44,489,787,376,196,214,483,20,19,19,19,20,16,15,13,459,571,114
FT931-2970,884,523,503,-1,-1,-1,-1,-1,-1,-1,974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,807,807,596,598,713,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,920,-1,972,-1
FT944-4299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA013089-0081,189,92,84,627,619,412,641,-1,423,28,15,33,130,130,130,-1,-1,-1,-1,-1,-1,393,393,264,356,-1,-1,-1,645,518,448,243,230,230,-1,-1,-1,-1,-1,247,142,499
FBIS4-67224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-18419,970,-1,-1,-1,-1,-1,912,798,419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,880,-1,-1,771,995,-1,766,792,792,617,573,744,700,432,885,451,141
FBIS4-44089,397,938,919,356,534,636,787,-1,582,779,952,633,557,557,557,-1,-1,131,131,142,142,570,570,-1,-1,627,-1,813,173,299,293,180,224,224,681,686,537,557,594,618,184,265
FT941-1166,920,-1,-1,232,218,215,145,192,362,-1,987,-1,522,522,522,-1,-1,728,728,650,647,892,892,605,703,879,948,649,647,571,468,204,319,319,827,851,811,877,632,-1,913,738
FT933-6031,-1,-1,-1,-1,-1,-1,-1,-1,-1,901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT943-8500,180,234,167,847,719,-1,-1,845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,904,-1,-1,729,882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,850
FT944-3552,184,658,640,7,9,3,260,253,396,118,472,108,77,77,77,-1,-1,88,88,95,95,119,119,297,158,16,347,167,147,54,442,28,48,48,211,213,150,137,276,203,149,168
FT932-274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT921-5170,399,203,200,-1,-1,-1,-1,-1,-1,548,390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,761,761,714,690,-1,-1,-1,-1,-1,-1,-1,-1,-1,811,801,987,988,-1,419,294,-1
FT943-6195,-1,971,955,417,746,660,198,227,300,493,625,858,390,390,390,155,133,253,253,379,364,252,252,522,291,112,240,399,403,436,383,375,421,421,688,703,984,970,750,744,546,539
FT921-9689,497,-1,-1,121,464,-1,169,119,208,729,-1,-1,-1,-1,-1,-1,-1,667,667,197,196,-1,-1,-1,-1,546,-1,-1,356,215,917,486,531,531,61,63,47,51,41,750,920,75
FT933-3606,639,361,349,882,861,677,627,547,812,116,72,87,267,267,267,24,29,183,183,384,366,779,779,757,708,331,35,150,694,504,559,986,774,774,492,489,635,635,868,144,328,759
FT932-11185,-1,-1,958,-1,-1,-1,-1,862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,888,-1,-1
FT934-13102,480,267,261,-1,-1,-1,-1,-1,-1,772,596,671,-1,-1,-1,-1,-1,-1,-1,-1,-1,649,649,697,654,719,242,-1,-1,-1,-1,-1,-1,-1,902,897,-1,-1,-1,709,537,-1
LA120789-0237,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,612,905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA120489-0122,928,561,537,473,303,267,-1,-1,845,505,354,524,702,702,702,-1,-1,298,298,485,476,440,440,203,348,-1,763,-1,702,438,692,455,440,440,524,523,479,438,308,223,405,360
FT921-8088,262,484,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,251,251,374,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,943,944,-1,-1,937,168,558,991
FT933-15855,-1,-1,-1,737,731,821,739,671,937,-1,-1,-1,850,850,850,-1,-1,-1,-1,-1,-1,890,890,-1,-1,-1,-1,-1,732,694,798,961,-1,-1,-1,-1,807,842,784,-1,-1,-1
FT933-15850,832,286,847,255,865,933,651,584,-1,196,554,328,720,720,720,199,213,363,363,66,71,120,120,375,187,54,427,299,388,176,902,606,604,604,89,83,364,269,577,601,263,386
FT942-1373,-1,-1,-1,-1,-1,-1,-1,-1,-1,700,539,751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FBIS3-38245,-1,-1,-1,289,694,814,802,-1,614,-1,-1,-1,561,561,561,-1,-1,923,923,753,893,473,473,917,692,288,-1,-1,841,817,752,499,615,615,938,953,912,839,752,-1,241,623
FT941-13762,-1,-1,-1,482,557,722,388,415,511,-1,-1,-1,655,655,655,-1,-1,857,857,755,756,-1,-1,-1,-1,300,-1,863,414,508,274,373,468,468,559,566,779,818,444,-1,-1,561
FBIS3-38116,-1,-1,-1,319,662,802,643,-1,494,-1,-1,-1,751,751,751,-1,-1,827,827,675,674,-1,-1,-1,-1,94,-1,-1,885,-1,716,443,511,511,-1,-1,-1,-1,-1,-1,285,459
FBIS3-38117,-1,-1,-1,693,539,483,586,-1,345,-1,-1,916,742,742,742,-1,-1,834,834,893,690,830,830,635,665,-1,-1,-1,501,741,459,219,331,331,649,620,500,476,388,-1,682,948
FBIS3-38114,-1,871,854,297,173,116,271,854,131,-1,997,-1,179,179,179,-1,-1,496,496,577,572,521,521,326,406,-1,-1,810,446,553,481,108,162,162,195,199,288,298,159,-1,340,792
FBIS3-38119,762,-1,-1,717,943,-1,-1,-1,901,-1,-1,759,-1,-1,-1,-1,-1,679,679,546,543,-1,-1,-1,-1,-1,-1,-1,938,-1,791,371,435,435,-1,-1,-1,-1,-1,899,333,454
FT941-2685,251,-1,985,-1,-1,-1,-1,-1,-1,409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,499,795,-1
FT943-1439,-1,-1,-1,-1,-1,-1,881,782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,799,568,841,338,749,869,869,-1,-1,-1,-1,-1,-1,-1,-1
FT943-4914,-1,-1,-1,-1,-1,-1,703,637,891,-1,-1,-1,817,817,817,-1,-1,-1,-1,-1,955,-1,-1,-1,-1,-1,-1,781,930,-1,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,904
FT943-16081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,921,921,959,847,-1,761,-1,-1,-1,806,-1,-1,-1,923,916,687,688,-1,-1,-1,-1
FT932-11326,-1,645,626,839,622,633,326,352,484,652,481,333,521,521,521,-1,-1,40,40,430,376,-1,-1,550,802,842,316,168,406,462,211,552,492,492,271,271,341,320,473,860,772,902
FT943-4913,-1,-1,-1,368,203,186,195,217,331,-1,-1,-1,447,447,447,-1,-1,769,769,737,741,912,912,629,746,-1,412,247,398,619,296,258,375,375,728,750,678,686,602,921,-1,529
FT933-951,774,-1,978,229,256,280,128,187,240,721,846,939,186,186,186,-1,-1,516,516,602,601,162,162,597,303,805,-1,664,161,211,104,223,245,245,700,725,628,663,506,844,698,361
FT942-8741,592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,829,924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,706,748,776,-1,-1,710
FT934-1978,-1,-1,-1,902,830,706,846,740,-1,-1,-1,-1,896,896,896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,861,531,762,918,620,945,981,981,-1,-1,-1,-1,-1,-1,-1,-1
FT931-13465,359,447,433,617,453,399,376,392,673,200,133,154,427,427,427,33,25,176,176,451,444,524,524,792,625,538,141,172,400,350,83,405,325,325,965,972,842,889,732,185,475,748
FT934-1977,190,419,403,214,192,234,33,65,100,408,272,331,242,242,242,-1,-1,31,31,62,36,38,38,128,63,232,336,149,11,44,58,9,7,7,106,110,130,138,72,109,171,104
FT943-12724,79,42,38,397,312,481,9,3,3,883,-1,701,469,469,469,-1,-1,341,341,35,28,-1,-1,255,758,414,386,609,-1,-1,-1,895,712,712,-1,-1,-1,-1,-1,460,652,96
FT924-2971,303,158,149,-1,-1,899,-1,-1,-1,72,43,294,571,571,571,-1,-1,93,93,224,219,486,486,678,590,-1,821,-1,-1,-1,-1,-1,964,964,359,357,510,509,769,190,167,870
FT941-16443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA052589-0067,-1,-1,-1,658,593,451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,701,701,294,507,-1,999,-1,-1,977,-1,-1,-1,-1,-1,-1,-1,-1,-1,821,628,-1
FT921-12913,260,133,123,-1,-1,863,-1,-1,-1,62,36,39,589,589,589,-1,-1,62,62,214,209,658,658,686,652,886,326,-1,-1,-1,975,-1,870,870,-1,-1,995,-1,-1,250,145,852
FT934-1486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,961,961,-1,958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT941-10238,-1,-1,-1,-1,945,903,680,606,884,-1,-1,-1,646,646,646,-1,-1,954,954,-1,940,-1,-1,-1,-1,-1,773,552,489,622,86,610,742,742,-1,-1,-1,-1,983,-1,-1,-1
FT932-4501,-1,-1,-1,-1,-1,-1,-1,-1,-1,762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT931-5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,388,956,804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT944-1828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FT932-14004,268,349,256,569,570,873,867,345,777,-1,-1,-1,-1,-1,-1,-1,-1,711,711,385,367,-1,-1,894,953,-1,-1,972,-1,939,-1,-1,-1,-1,587,607,575,541,867,571,927,269
FT934-16533,616,875,857,829,-1,-1,-1,-1,-1,711,545,597,-1,-1,-1,-1,-1,-1,-1,-1,-1,320,320,968,638,99,226,791,887,804,857,968,959,959,-1,-1,-1,-1,-1,119,220,905
FT941-9477,483,898,878,104,164,196,190,223,316,326,628,580,139,139,139,-1,-1,210,210,299,293,168,168,438,231,58,416,222,183,147,40,183,239,239,689,696,909,949,678,290,430,242
FT933-3866,420,219,217,189,88,37,220,224,356,81,50,60,86,86,86,-1,-1,72,72,263,259,180,180,101,103,366,45,36,137,92,57,382,270,270,116,118,139,143,99,329,289,586
